platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,conservation_type,conservation_score,conservation_subtheme,final_category
YouTube,capuchin monkey pet,Primates,bAgaKNl3wPY,I Treat My Monkey Like A Baby | CUTE AS FLUFF,SUBSCRIBE to Barcroft Animals: http://bit.ly/2ceCJY0 A WOMAN claims that her pet monkey has stopped her from getting a ...,UgzVGOJzqDgQv6nyfeZ4AaABAg,THERE NOT BABYS LEAVE THEM IN THE WILD.,2019-04-06T06:13:12Z,https://www.youtube.com/watch?v=bAgaKNl3wPY,US,US (text signal),there not babys leave them in the wild,Conservation Concern,0.9772191047668457,Wild Population / Habitat Concern,Primates
YouTube,capuchin monkey pet,Primates,hFoFOsk5tqQ,5 Things To Consider BEFORE Getting A Pet Monkey,"Here are 5 Things To Consider BEFORE Getting A Pet Monkey! Disclaimers at the beginning and end of video state, I am in no ...",UgzYvGgf7QbknYG3gg54AaABAg,I think I fall in love with that monkey I want to take him home ❤❤❤,2023-03-23T15:36:16Z,https://www.youtube.com/watch?v=hFoFOsk5tqQ,US,US (text signal),i think i fall in love with that monkey i want to take him home,Conservation Concern,0.7070003151893616,Wildlife Trade / Trafficking,Primates
YouTube,capuchin monkey pet,Primates,hFoFOsk5tqQ,5 Things To Consider BEFORE Getting A Pet Monkey,"Here are 5 Things To Consider BEFORE Getting A Pet Monkey! Disclaimers at the beginning and end of video state, I am in no ...",UgzRQ3N7L02m6xdUPj54AaABAg,Good job Natasha!! I totally understand what you were saying because people just see a small portion of the monkeys and then go get one and then the poor monkey ends up suffering because of your own selfish reasons and that's not fair to them..I always wanted a little capuchin monkey like Boo and unfortunately I live in Ohio and it's no longer legal to own them here so I just live vicariously through you guys and your babies 🙏🤟👍👍💜💜💜🍌🐒🐵👑💯,2020-11-06T22:25:37Z,https://www.youtube.com/watch?v=hFoFOsk5tqQ,US,Ohio,good job natasha i totally understand what you were saying because people just see a small portion of the monkeys and then go get one and then the poor monkey ends up suffering because of your own selfish reasons and that's not fair to them i always wanted a little capuchin monkey like boo and unfortunately i live in ohio and it's no longer legal to own them here so i just live vicariously through you guys and your babies,Conservation Concern,0.9960927963256836,Wild Population / Habitat Concern,Primates
YouTube,capuchin monkey pet,Primates,hFoFOsk5tqQ,5 Things To Consider BEFORE Getting A Pet Monkey,"Here are 5 Things To Consider BEFORE Getting A Pet Monkey! Disclaimers at the beginning and end of video state, I am in no ...",Ugx3shiKbiJG_sYhy5l4AaABAg,I am going to love this I want to be a marine bioogist when I grow up or if that does not work I want to be a zooligest,2020-11-06T21:17:05Z,https://www.youtube.com/watch?v=hFoFOsk5tqQ,US,US (text signal),i am going to love this i want to be a marine bioogist when i grow up or if that does not work i want to be a zooligest,Conservation Concern,0.875680685043335,Wild Population / Habitat Concern,Primates
YouTube,chimpanzee pet,Primates,kBNG6vjntaM,Chimp Reunites With Caretakers After Many Years,Source: https://www.youtube.com/watch?v=N_CgJzWsjlo https://www.youtube.com/watch?v=9HpkV27_kPQ #shorts.,Ugy61U1YbYpf7Z5y_B54AaABAg,"The chimp was so happy ❤
   They must have taken good care of him 
That makes me happy 😭",2023-06-26T15:38:09Z,https://www.youtube.com/watch?v=kBNG6vjntaM,US,US (text signal),the chimp was so happy they must have taken good care of him that makes me happy,Conservation Concern,0.9201821684837341,Wild Population / Habitat Concern,Primates
YouTube,chimpanzee pet,Primates,kBNG6vjntaM,Chimp Reunites With Caretakers After Many Years,Source: https://www.youtube.com/watch?v=N_CgJzWsjlo https://www.youtube.com/watch?v=9HpkV27_kPQ #shorts.,Ugw45xCuqm0b7jvUD254AaABAg,"This made me cry, congrats to the chimp 💐",2025-11-16T15:21:20Z,https://www.youtube.com/watch?v=kBNG6vjntaM,US,US (text signal),this made me cry congrats to the chimp,Conservation Concern,0.7101260423660278,Endangered Species Awareness,Primates
YouTube,chimpanzee pet,Primates,rjjxR55me6E,Chimp Queens: The Illegal Dark Side to Pet Chimpanzees | Cid Dwyer,"In this video I talk about the unhinged chimpanzee breeders that bred Travis, the chimp who mauled Charla Nash. Like Travis ...",Ugw3PPPzWrjqfoxjgyt4AaABAg,"So, she believes that chimps are too human like to be killed and it not be considered murder. But, not too human like to not be locked in cages?! This is so disturbing and heartbreaking for these animals..",2023-09-24T02:48:17Z,https://www.youtube.com/watch?v=rjjxR55me6E,US,US (text signal),so she believes that chimps are too human like to be killed and it not be considered murder but not too human like to not be locked in cages this is so disturbing and heartbreaking for these animals,Conservation Concern,0.8422477841377258,Wildlife Trade / Trafficking,Primates
YouTube,chimpanzee pet,Primates,rjjxR55me6E,Chimp Queens: The Illegal Dark Side to Pet Chimpanzees | Cid Dwyer,"In this video I talk about the unhinged chimpanzee breeders that bred Travis, the chimp who mauled Charla Nash. Like Travis ...",UgzhHDvLvl4cMfXLGZF4AaABAg,"I remember my son was in grade school, I was class mom. We were watching a wildlife doc about chimps in their natural habitat. 2 troops were to close to each other, so a turf war began. A group of adults went to the other troops land, and stole a baby,, and RIPPED IT APART ALIVE! The teacher was trying to stop the show,.but was fumbling with the remote, I was trying to distract kids, to no avail. It is imprinted on my brain as an adult. The last shot of the doc I remember was a big male chimp holding and chewing on a babies rib cage... NOT PETS, NOT STAND IN HUMAN BABIES, these are wild animals. Leave them be in their world.",2023-09-24T05:43:44Z,https://www.youtube.com/watch?v=rjjxR55me6E,US,US (text signal),i remember my son was in grade school i was class mom we were watching a wildlife doc about chimps in their natural habitat 2 troops were to close to each other so a turf war began a group of adults went to the other troops land and stole a baby and ripped it apart alive the teacher was trying to stop the show but was fumbling with the remote i was trying to distract kids to no avail it is imprinted on my brain as an adult the last shot of the doc i remember was a big male chimp holding and chewing on a babies rib cage not pets not stand in human babies these are wild animals leave them be in their world,Conservation Concern,0.9017910361289978,Wild Population / Habitat Concern,Primates
YouTube,chimpanzee pet,Primates,rjjxR55me6E,Chimp Queens: The Illegal Dark Side to Pet Chimpanzees | Cid Dwyer,"In this video I talk about the unhinged chimpanzee breeders that bred Travis, the chimp who mauled Charla Nash. Like Travis ...",UgwX5Wl0eROhl1ZniUB4AaABAg,"I think the thing i hate the most about these people is that they DO NOT have a genuine love for these animals. They keep  them like dolls in these horrible conditions, and have zero respect for how intelligent the animals are. The entitlement is astounding. Any many of them are so traumatized and damaged now, they could probably never be introduced into a troupe.",2023-09-24T08:48:06Z,https://www.youtube.com/watch?v=rjjxR55me6E,US,US (text signal),i think the thing i hate the most about these people is that they do not have a genuine love for these animals they keep them like dolls in these horrible conditions and have zero respect for how intelligent the animals are the entitlement is astounding any many of them are so traumatized and damaged now they could probably never be introduced into a troupe,Conservation Concern,0.8335957527160645,Wildlife Trade / Trafficking,Primates
YouTube,chimpanzee pet,Primates,rjjxR55me6E,Chimp Queens: The Illegal Dark Side to Pet Chimpanzees | Cid Dwyer,"In this video I talk about the unhinged chimpanzee breeders that bred Travis, the chimp who mauled Charla Nash. Like Travis ...",UgxpTlx2orJ9_LMkJWp4AaABAg,"Imagine coming home tired from a shift and fighting a chimpanzee for your life while safari music plays in the background, and the whole town has no clue why you overreacted.",2025-07-09T04:49:37Z,https://www.youtube.com/watch?v=rjjxR55me6E,US,US (text signal),imagine coming home tired from a shift and fighting a chimpanzee for your life while safari music plays in the background and the whole town has no clue why you overreacted,Conservation Concern,0.8164064288139343,Wildlife Trade / Trafficking,Primates
YouTube,chimpanzee pet,Primates,rjjxR55me6E,Chimp Queens: The Illegal Dark Side to Pet Chimpanzees | Cid Dwyer,"In this video I talk about the unhinged chimpanzee breeders that bred Travis, the chimp who mauled Charla Nash. Like Travis ...",Ugyayxt4K2GZe4gDKkd4AaABAg,"Yknow, something that stands out to me is that these people are constantly trying to equate these animals with human beings... until it comes to owning them. Then, all of a sudden, theyre considered ""property"". If theyre so close to being human, doesnt that make it unjustifiable to keep them as ""pets""? I saw another commentor express that what was done to those chimps was ""98% human trafficking by her own logic"" and i cannot agree more.",2023-09-26T22:51:49Z,https://www.youtube.com/watch?v=rjjxR55me6E,US,US (text signal),yknow something that stands out to me is that these people are constantly trying to equate these animals with human beings until it comes to owning them then all of a sudden theyre considered property if theyre so close to being human doesnt that make it unjustifiable to keep them as pets i saw another commentor express that what was done to those chimps was 98 human trafficking by her own logic and i cannot agree more,Conservation Concern,0.8648820519447327,Wildlife Trade / Trafficking,Primates
YouTube,chimpanzee pet,Primates,rjjxR55me6E,Chimp Queens: The Illegal Dark Side to Pet Chimpanzees | Cid Dwyer,"In this video I talk about the unhinged chimpanzee breeders that bred Travis, the chimp who mauled Charla Nash. Like Travis ...",UgzdJy6HGejg6PB2r-l4AaABAg,"You've done a great job with this documentary - no sensationalizing, just the facts. In fact you could've portrayed them in an even worse light, if you wanted to be manipulative - but you didn't do that, because you knew that was unnecessary. I wouldn't be surprised if, between your doc and the doc produced by the ""Tiger King"" folks, yours was the more measured and educational one.",2023-09-24T04:48:23Z,https://www.youtube.com/watch?v=rjjxR55me6E,US,US (text signal),you've done a great job with this documentary no sensationalizing just the facts in fact you could've portrayed them in an even worse light if you wanted to be manipulative but you didn't do that because you knew that was unnecessary i wouldn't be surprised if between your doc and the doc produced by the tiger king folks yours was the more measured and educational one,Conservation Concern,0.9385196566581726,Wild Population / Habitat Concern,Primates
YouTube,chimpanzee pet,Primates,rjjxR55me6E,Chimp Queens: The Illegal Dark Side to Pet Chimpanzees | Cid Dwyer,"In this video I talk about the unhinged chimpanzee breeders that bred Travis, the chimp who mauled Charla Nash. Like Travis ...",UgzkmteE_yazDF4dNyx4AaABAg,Can't believe it got to a point where this insane woman kidnapped a monkey blocked it in her basement and planned to murder it instead of giving it up because the animal welfare people weren't nice enough to her,2023-09-24T16:10:44Z,https://www.youtube.com/watch?v=rjjxR55me6E,US,US (text signal),can't believe it got to a point where this insane woman kidnapped a monkey blocked it in her basement and planned to murder it instead of giving it up because the animal welfare people weren't nice enough to her,Conservation Concern,0.7705942988395691,Wildlife Trade / Trafficking,Primates
YouTube,chimpanzee pet,Primates,rjjxR55me6E,Chimp Queens: The Illegal Dark Side to Pet Chimpanzees | Cid Dwyer,"In this video I talk about the unhinged chimpanzee breeders that bred Travis, the chimp who mauled Charla Nash. Like Travis ...",UgyhuiGL7vUn8WzHDlV4AaABAg,The treatment of the chimps you showed was absolutely horrific. This video was very well done Cid. Same goes for Tiger King. I am still shocked by how popular that documentary was for its entertainment value when it showed blatant animal neglect and mistreatment….smh. These people who keep wild animals in inadequate living conditions are absolute POS.,2023-09-25T01:34:24Z,https://www.youtube.com/watch?v=rjjxR55me6E,US,US (text signal),the treatment of the chimps you showed was absolutely horrific this video was very well done cid same goes for tiger king i am still shocked by how popular that documentary was for its entertainment value when it showed blatant animal neglect and mistreatment smh these people who keep wild animals in inadequate living conditions are absolute pos,Conservation Concern,0.7920624017715454,Wildlife Trade / Trafficking,Primates
YouTube,chimpanzee pet,Primates,rjjxR55me6E,Chimp Queens: The Illegal Dark Side to Pet Chimpanzees | Cid Dwyer,"In this video I talk about the unhinged chimpanzee breeders that bred Travis, the chimp who mauled Charla Nash. Like Travis ...",Ugxvp3zAEc1_GTlLQZ14AaABAg,"Ugh, my heart breaks for those poor animals. That is no way to live. Cid, you really do have a gift for conveying information in an eye-opening and intriguing way!",2023-09-24T06:56:59Z,https://www.youtube.com/watch?v=rjjxR55me6E,US,US (text signal),ugh my heart breaks for those poor animals that is no way to live cid you really do have a gift for conveying information in an eye opening and intriguing way,Conservation Concern,0.9811668992042542,Endangered Species Awareness,Primates
