platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,safety_type,final_category
YouTube,lemur pet,Primate,x5OX79N4cdw,But I Want Lemur Cuddles Too 🥺 #shorts,Corrine is one of our expert animal caretakers and also fields many of our thousands of calls we get on a monthly basis at the ...,Ugxt-TAyqSFs1sIGNtt4AaABAg,"These lemurs must have been trained to accept human touching them. 
In most zoos that have visitet, the zookeepers inform the visitors to not pet the lemurs because they might bite. It actually happend in one of the zoos....",2024-11-10T10:07:23Z,https://www.youtube.com/watch?v=x5OX79N4cdw,US,US (text signal),these lemurs must have been trained to accept human touching them in most zoos that have visitet the zookeepers inform the visitors to not pet the lemurs because they might bite it actually happend in one of the zoos,Safety Concern,General Exotic Pet
YouTube,lemur pet,Primate,x5OX79N4cdw,But I Want Lemur Cuddles Too 🥺 #shorts,Corrine is one of our expert animal caretakers and also fields many of our thousands of calls we get on a monthly basis at the ...,UgykXumMNtttHmiA9JB4AaABAg,Can ypu make them as a pet in California ? And are they aggressive and bites ?,2025-03-08T23:23:59Z,https://www.youtube.com/watch?v=x5OX79N4cdw,US,California,can ypu make them as a pet in california and are they aggressive and bites,Safety Concern,General Exotic Pet
YouTube,lemur pet,Primate,rG858uF6YuM,Sleepy Lemur Lets Out the Cutest Yawn 🥺😴,"This sleepy lemur's yawn will melt your heart! Lemurs are already some of the cutest animals on the planet, but when you ...",UgyUj6nQb9aPZSA78Bh4AaABAg,"That's not a lemur, it's a slow loris, and they say that this animal has a very dangerous venom in its saliva, similar to a Komodo dragon. do inglês",2026-02-13T16:51:41Z,https://www.youtube.com/watch?v=rG858uF6YuM,US,US (text signal),that's not a lemur it's a slow loris and they say that this animal has a very dangerous venom in its saliva similar to a komodo dragon do ingl s,Safety Concern,General Exotic Pet
YouTube,ring-tailed lemur pet,Primate,JI0q6ulFVrw,Pet ring tail lemur,,UgwD1XA_aRSrljkC3oN4AaABAg,Please watch your kids. The lemur once 1.5 years old they will bite and the bite can be deadly to a child or animal. I'm sure you will/ are finding this out.,2021-11-09T03:34:53Z,https://www.youtube.com/watch?v=JI0q6ulFVrw,US,US (text signal),please watch your kids the lemur once 1 5 years old they will bite and the bite can be deadly to a child or animal i'm sure you will are finding this out,Safety Concern,General Exotic Pet
YouTube,ring-tailed lemur pet,Primate,jcjDrE1ye-E,"For Ring Tailed Lemurs, the Ladies Rule | Wild Love","In ring tailed lemur society, the ladies rule the bunch! ➡ Subscribe: https://on.natgeo.com/41A7tf0 ➡ WILD LOVE AIRS ...",UgySAxreSFIzT11B97Z4AaABAg,"One time lemur attack me when i tried to pet it's baby, they walk around freely at the zoo but i didn't know your not suppose to pet them 🤣",2023-09-23T10:07:02Z,https://www.youtube.com/watch?v=jcjDrE1ye-E,US,US (text signal),one time lemur attack me when i tried to pet it's baby they walk around freely at the zoo but i didn't know your not suppose to pet them,Safety Concern,General Exotic Pet
YouTube,marmoset pet,Primate,Ta3DIU71FQY,Can Pygmy Marmosets be Pets? 🐒 Do Finger Monkeys Make Good Pets? 🙉,"Can Pygmy Marmosets be Pets? Do Finger Monkeys Make Good Pets? As one can imagine, it's easy to fall for their cute faces ...",UgwWWSC9oqmP4qn6QX14AaABAg,"Decades ago I had a couple of these I raised from babies. They smelled bad, and would pee out of their cage, would rip their diapers off when outside the cage, flew around the house, climbed my curtains, my legs, and a lot of other things. The would shimmy up my legs and scratch the heck out of my legs and neck with their really sharp claws. They would bite on occasion. The female was more chill than the male. He bit my friend in the ear once just for opening the cage to feed them. Mind you these were very socialized monkeys that I raised from babies with love. Although they can be friendly, there’s nothing you can do to make them domesticated, they will always be wild animals and bite. These are outdoor pets if anything at all. They’re very cute and entertaining but to be honest they’re better off left in the wild.",2025-08-22T03:35:06Z,https://www.youtube.com/watch?v=Ta3DIU71FQY,US,US (text signal),decades ago i had a couple of these i raised from babies they smelled bad and would pee out of their cage would rip their diapers off when outside the cage flew around the house climbed my curtains my legs and a lot of other things the would shimmy up my legs and scratch the heck out of my legs and neck with their really sharp claws they would bite on occasion the female was more chill than the male he bit my friend in the ear once just for opening the cage to feed them mind you these were very socialized monkeys that i raised from babies with love although they can be friendly there s nothing you can do to make them domesticated they will always be wild animals and bite these are outdoor pets if anything at all they re very cute and entertaining but to be honest they re better off left in the wild,Safety Concern,General Exotic Pet
YouTube,marmoset pet,Primate,Ta3DIU71FQY,Can Pygmy Marmosets be Pets? 🐒 Do Finger Monkeys Make Good Pets? 🙉,"Can Pygmy Marmosets be Pets? Do Finger Monkeys Make Good Pets? As one can imagine, it's easy to fall for their cute faces ...",Ugw9yWvbJtrc_0BV1Z54AaABAg,A degu bit me once; it bit so deep I could feel its teeth scraping the bone of my finger. I imagine a Marmoset bite would be horrible!,2024-01-24T18:48:38Z,https://www.youtube.com/watch?v=Ta3DIU71FQY,US,US (text signal),a degu bit me once it bit so deep i could feel its teeth scraping the bone of my finger i imagine a marmoset bite would be horrible,Safety Concern,General Exotic Pet
YouTube,marmoset pet,Primate,Ta3DIU71FQY,Can Pygmy Marmosets be Pets? 🐒 Do Finger Monkeys Make Good Pets? 🙉,"Can Pygmy Marmosets be Pets? Do Finger Monkeys Make Good Pets? As one can imagine, it's easy to fall for their cute faces ...",UgwWzF8CDIjdaTONUiB4AaABAg,"No.  Monkeys - in general - do NOT make ""good"" pets.

Unless you are very well-prepared and aware of what monkeys are and do, don't get a monkey. They are too intelligent, curious, and possessive to be a good room mate. They will shit and piss anywhere, and at any time.  You cannot physically discipline a monkey, nor is it easy to do so by restricting them from activity or out of cage freedoms. They will bear a grudge. They will bite if you attempt to lift it off the couch, and throw their shit at you as you pass the cage.

This is why they end up mean and vicious, and needing rescue.

DON'T get a monkey.",2026-02-25T18:55:09Z,https://www.youtube.com/watch?v=Ta3DIU71FQY,US,US (text signal),no monkeys in general do not make good pets unless you are very well prepared and aware of what monkeys are and do don't get a monkey they are too intelligent curious and possessive to be a good room mate they will shit and piss anywhere and at any time you cannot physically discipline a monkey nor is it easy to do so by restricting them from activity or out of cage freedoms they will bear a grudge they will bite if you attempt to lift it off the couch and throw their shit at you as you pass the cage this is why they end up mean and vicious and needing rescue don't get a monkey,Safety Concern,General Exotic Pet
YouTube,marmoset pet,Primate,NxmIaE0pdlI,This Man Adopted a Marmoset and Took Care of It with All His Love.,A heart warming story of a man who adopted a baby marmoset and raised it with all his love. Animals always remember kindness.,UgyQlMfR65e3k1p9oYF4AaABAg,These people who rescue animals in danger and care for them are true guardian angels. God bless them.,2025-09-28T12:33:36Z,https://www.youtube.com/watch?v=NxmIaE0pdlI,US,US (text signal),these people who rescue animals in danger and care for them are true guardian angels god bless them,Safety Concern,General Exotic Pet
YouTube,marmoset pet,Primate,O1AoVqSYimo,ARE MONKEYS EXPENSIVE | PET MARMOSET MONKEY,Jack recently fractured his femur and needed surgery :( just a little update video Insta: @shahahazain Tiktok: shazgetgirls.,Ugz4Jc79-kXEM6U74u94AaABAg,I would never leave my baby mama said alone and then run wild and then have an injury on him or my pet dog I will be freaking out Mama Said so different they're tiny and they're mischief so yeah they're pretty curious about a lot of things hopefully he'll heal watching a lot of YouTubers a lot of places if you leave them alone they say that it's not safe for them,2021-02-01T00:00:03Z,https://www.youtube.com/watch?v=O1AoVqSYimo,US,US (text signal),i would never leave my baby mama said alone and then run wild and then have an injury on him or my pet dog i will be freaking out mama said so different they're tiny and they're mischief so yeah they're pretty curious about a lot of things hopefully he'll heal watching a lot of youtubers a lot of places if you leave them alone they say that it's not safe for them,Safety Concern,General Exotic Pet
