platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,knowledge_gap_type
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgxRGki85cEYfoI8Apx4AaABAg,"I already have my dream snake, a boa constrictor (I got him as my first reptile), and I think larger snakes are amazing. An exotic pet shop near me has a Burmese python but no one wants her because of how big she’ll grow. I really want to take her in and give her a nice home, but they’re so much bigger than boas and I’m worried of getting something I’m not prepared for (though I have 5 backup plans for creating extra space  and we are planning to move to a bigger house soon). This video helped a lot!",2020-02-13T20:08:29Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),i already have my dream snake a boa constrictor i got him as my first reptile and i think larger snakes are amazing an exotic pet shop near me has a burmese python but no one wants her because of how big she ll grow i really want to take her in and give her a nice home but they re so much bigger than boas and i m worried of getting something i m not prepared for though i have 5 backup plans for creating extra space and we are planning to move to a bigger house soon this video helped a lot,Interested but Fearful of Harm
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgyhfYejX9tvOAPQDht4AaABAg,"Great video, I agree these are amazing snakes and make great pets if you are willing to put the time in and give them the proper enclosure.",2020-01-20T08:34:42Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),great video i agree these are amazing snakes and make great pets if you are willing to put the time in and give them the proper enclosure,Interested but Fearful of Harm
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgwkudtSRp76VT_54OJ4AaABAg,"I have 2 male Albinos.  Holiday is a sweetheart, Sunshine is an outlier of his species.  After 3 years, Sunshine realizes I will not hurt him, and he no longer attacks me out of fear.  I love both of them.  I have 17 snakes from Boas, various Pythons- yes Royal Pythons whom I love.  A Bull Snake named Captain Bull and Cedric, my California King Snake.  They are all healthy and come out for snake enrichment.",2025-09-07T16:31:57Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,California,i have 2 male albinos holiday is a sweetheart sunshine is an outlier of his species after 3 years sunshine realizes i will not hurt him and he no longer attacks me out of fear i love both of them i have 17 snakes from boas various pythons yes royal pythons whom i love a bull snake named captain bull and cedric my california king snake they are all healthy and come out for snake enrichment,Interested but Fearful of Harm
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgzgHRuiHbuWXBCsQHR4AaABAg,I definitely want one of these! I absolutely will be there for the long hall! I was wondering tho could you tell me if they are good with children because at some point I might want to take that on as well but I do not at all want to jeopardize my snake in any way.,2021-02-24T03:25:55Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),i definitely want one of these i absolutely will be there for the long hall i was wondering tho could you tell me if they are good with children because at some point i might want to take that on as well but i do not at all want to jeopardize my snake in any way,Interested but Fearful of Harm
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgwpuA2lwxN6rfPdtWd4AaABAg,"This is spot on. Fussing too much over what would make a good beginner snake will likely lead you to end up with an animal you don't want. 

Its better to spend a little bit longer, waiting until you've researched the crap out of a more intermediate animal and waiting until you are ready for the animal you want, then settling for an animal you dont want.

Personally I'm happy with my little ball python, but I've rescued all my animals. And most of these snakes wouldnt have to end up being rescued if people didnt make rash choices in what they buy.",2020-04-05T09:07:28Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),this is spot on fussing too much over what would make a good beginner snake will likely lead you to end up with an animal you don't want its better to spend a little bit longer waiting until you've researched the crap out of a more intermediate animal and waiting until you are ready for the animal you want then settling for an animal you dont want personally i'm happy with my little ball python but i've rescued all my animals and most of these snakes wouldnt have to end up being rescued if people didnt make rash choices in what they buy,Interested but Fearful of Harm
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgyXhQb71aJhoUW5fbF4AaABAg,"Im interested in learning about purchasing pure locality boas. Specifically BCCs. I.E. WC, captive bred or wc/cb crosses, tracing back bloodlines to original imports, etc. Thanks!",2019-11-09T06:40:58Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),im interested in learning about purchasing pure locality boas specifically bccs i e wc captive bred or wc cb crosses tracing back bloodlines to original imports etc thanks,Interested but Fearful of Harm
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgwhGugtxdVh_tEhJ4F4AaABAg,"Ive really been enjoying your videos.  I have a suggestion for a video and you've mentioned it in a previous video.  Can you do a video or a series in different locales? Im sure theres many people like me who want a boa ( typical size) but just can't provide the space that they need and deserve. Ive been looking into the "" dwarf "" boas as some people call them but they're more of the central Americans. Theres always tons of people who put videos out on BPs but not many who put videos out or even info out on Boas in general and Im always wanting to learn more about these awesome creatures.so definitely the central Americans and would appreciate a video on dumerils. I recently fell in absolute love with the Madagascar tree boa or malagasy tree boa or the sanzinia madagacariensis madagacariensis. The madagacariensis volontany is pretty cool too but definitely prefer the green coloring of the madagacariensis vs volontany. Anyway look forward to future videos.",2019-11-09T03:00:51Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),ive really been enjoying your videos i have a suggestion for a video and you've mentioned it in a previous video can you do a video or a series in different locales im sure theres many people like me who want a boa typical size but just can't provide the space that they need and deserve ive been looking into the dwarf boas as some people call them but they're more of the central americans theres always tons of people who put videos out on bps but not many who put videos out or even info out on boas in general and im always wanting to learn more about these awesome creatures so definitely the central americans and would appreciate a video on dumerils i recently fell in absolute love with the madagascar tree boa or malagasy tree boa or the sanzinia madagacariensis madagacariensis the madagacariensis volontany is pretty cool too but definitely prefer the green coloring of the madagacariensis vs volontany anyway look forward to future videos,Interest Without Knowledge
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,Ugxhm0RoagvoT-pe0gF4AaABAg,"This is a beautiful snake. I love Ball Pythons as they are very docile and get more heaven bodied than corns or Kings and are very beautiful. So they go off eating some, ive never even experienced that.",2020-02-20T16:19:21Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),this is a beautiful snake i love ball pythons as they are very docile and get more heaven bodied than corns or kings and are very beautiful so they go off eating some ive never even experienced that,Interested but Fearful of Harm
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,Ugyt3y0twzDpuwT6wL54AaABAg,That was a really important point you made there about the snake never thinking that food is coming when its outside... Something i really need to reconsider as i have fed my BCC in my lap just to spite the ''cage aggressive if u feed it inside the cage'' nonsense.,2019-11-30T16:36:14Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),that was a really important point you made there about the snake never thinking that food is coming when its outside something i really need to reconsider as i have fed my bcc in my lap just to spite the ''cage aggressive if u feed it inside the cage'' nonsense,Interested but Fearful of Harm
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgwwPhnVZl4IB9fnGMF4AaABAg,"A BCI is the biggest snake I ever will be comfertable with to handle. And they're very docile and good eaters. Maybe someday in 5-10 years from now, wilI buy one. Not now. I enjoy my baby male aberrant Cali king. I really love my little fellah.😀👍🐍",2020-09-09T04:55:13Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),a bci is the biggest snake i ever will be comfertable with to handle and they're very docile and good eaters maybe someday in 5 10 years from now wili buy one not now i enjoy my baby male aberrant cali king i really love my little fellah,Interest Without Knowledge
YouTube,burmese python pet,Reptile,MZyM69fni5A,Why I feel Burmese Pythons Can Make Good First Pet Snakes,Check out our website and other social media: www.jasonsexoticreptiles.com www.facebook.com/jasonraimondi1 ...,UgzvshNWfrlPq6lCEDt4AaABAg,"Great job! Really enjoy your vids! I'd love to hear your thoughts on the worst pet snakes lol! YES, PLEASE DO A DUMERILS COVERAGE TOO!! Curious what you have to say. My girl is what got me really into big snakes. A friend had one when I was a teen, I swore I'd have one someday and now I do. Fantastic pets!  ❤🐍❤",2019-11-03T16:06:19Z,https://www.youtube.com/watch?v=MZyM69fni5A,US,US (text signal),great job really enjoy your vids i'd love to hear your thoughts on the worst pet snakes lol yes please do a dumerils coverage too curious what you have to say my girl is what got me really into big snakes a friend had one when i was a teen i swore i'd have one someday and now i do fantastic pets,Interested but Fearful of Harm
