platform,keyword_used,category,video_id,video_title,video_description,comment_id,text_content,comment_date,source_url,country_context,location_geographic,clean_text,purchase_flag,purchase_category
YouTube,python pet,Reptiles,6GqkFzOxw8k,Top 5 BEST Arboreal Pet Snakes,"Arboreal snakes are AMAZING pets, IF you get the right one! These are the top 5 BEST Pet Arboreal snakes! If it's time to feed ...",UgzCCfTRJd0NkJb3hcB4AaABAg,"Great to see Doug!!
Beautiful snakes!
We buy in bulk with Rodent Pro!
Also, we JUST got our 4x2x2 Snake Discovery enclosure for my daughters baby ball python. She loves the green trim and the substrate barrier. We got the $25 gift card as well.
Always learning from your channel! Thanks!",2026-03-10T03:03:14Z,https://www.youtube.com/watch?v=6GqkFzOxw8k,US,Indiana,great to see doug beautiful snakes we buy in bulk with rodent pro also we just got our 4x2x2 snake discovery enclosure for my daughters baby ball python she loves the green trim and the substrate barrier we got the 25 gift card as well always learning from your channel thanks,Purchase Related,Reptiles
YouTube,python pet,Reptiles,6GqkFzOxw8k,Top 5 BEST Arboreal Pet Snakes,"Arboreal snakes are AMAZING pets, IF you get the right one! These are the top 5 BEST Pet Arboreal snakes! If it's time to feed ...",UgxnjCXN64YjLClunA14AaABAg,Hope you are gonna be at the CRBE in September gonna be my first expo. Looking to pickup a colubrid. Because my local bylaws are dumb and no pythons or boas.,2026-03-09T23:10:56Z,https://www.youtube.com/watch?v=6GqkFzOxw8k,US,Indiana,hope you are gonna be at the crbe in september gonna be my first expo looking to pickup a colubrid because my local bylaws are dumb and no pythons or boas,Purchase Related,Reptiles
YouTube,python pet,Reptiles,6GqkFzOxw8k,Top 5 BEST Arboreal Pet Snakes,"Arboreal snakes are AMAZING pets, IF you get the right one! These are the top 5 BEST Pet Arboreal snakes! If it's time to feed ...",Ugx3eDnaXvjCRHJmQUd4AaABAg,"I'm planning on getting a snake maybe tomorrow, but I don't know if you'd call a rat or king snake arboreal or not.",2026-03-10T02:15:56Z,https://www.youtube.com/watch?v=6GqkFzOxw8k,US,Oregon,i'm planning on getting a snake maybe tomorrow but i don't know if you'd call a rat or king snake arboreal or not,Purchase Related,Reptiles
YouTube,python pet,Reptiles,6GqkFzOxw8k,Top 5 BEST Arboreal Pet Snakes,"Arboreal snakes are AMAZING pets, IF you get the right one! These are the top 5 BEST Pet Arboreal snakes! If it's time to feed ...",Ugy474r_MYavT0B0Oix4AaABAg,"So far, blue-beauty is my favorite (that I own). PLZ tell me, where to get that g.t.p.ython Test!??! Bought a beautiful neonate, last December, in Slidell, LA. I DON'T WANT my collection compromised. Help, Sir!",2026-03-10T08:12:32Z,https://www.youtube.com/watch?v=6GqkFzOxw8k,US,Indiana,so far blue beauty is my favorite that i own plz tell me where to get that g t p ython test bought a beautiful neonate last december in slidell la i don't want my collection compromised help sir,Purchase Related,Reptiles
YouTube,python pet,Reptiles,4WGwY-vqaHw,Are You Keeping Your Snake WRONG Because You Believe These MYTHS?,There is a lot of information out there about keeping snakes. Some of it is good but a lot of it is just plain wrong. Let's cover 11 ...,Ugz8WfGjy2Yy_eKN4F54AaABAg,"Hey, can I share an idea for a video? Maybe you could talk about what questions are good to ask when buying a snake online, and which ones might be bad or offensive. Besides trying to negotiate a lower price that should be avoided.",2026-03-24T21:01:01Z,https://www.youtube.com/watch?v=4WGwY-vqaHw,US,Oregon,hey can i share an idea for a video maybe you could talk about what questions are good to ask when buying a snake online and which ones might be bad or offensive besides trying to negotiate a lower price that should be avoided,Purchase Related,Reptiles
YouTube,python pet,Reptiles,4WGwY-vqaHw,Are You Keeping Your Snake WRONG Because You Believe These MYTHS?,There is a lot of information out there about keeping snakes. Some of it is good but a lot of it is just plain wrong. Let's cover 11 ...,UgzdQMxY-hK9_1dN_sR4AaABAg,Who do you recommend to buy baby ball pythons from? I want to get another ball python but Bryan isn't alive anymore i used to get all my ball pythons from him so now im looking for new breeder.,2026-03-23T18:08:06Z,https://www.youtube.com/watch?v=4WGwY-vqaHw,US,US (text signal),who do you recommend to buy baby ball pythons from i want to get another ball python but bryan isn't alive anymore i used to get all my ball pythons from him so now im looking for new breeder,Purchase Related,Reptiles
YouTube,python pet,Reptiles,JLjuWydFZ4g,Full venomous snake zoo tour. #reptiles #pets #venomoussnakes,,UgyTLJIz-Bpy7NRA2cB4AaABAg,I think Shelby is gonna be requesting extra pythons after this cuz you have her working 🤣,2026-03-21T11:45:58Z,https://www.youtube.com/watch?v=JLjuWydFZ4g,US,US (text signal),i think shelby is gonna be requesting extra pythons after this cuz you have her working,Purchase Related,Reptiles
YouTube,python pet,Reptiles,JLjuWydFZ4g,Full venomous snake zoo tour. #reptiles #pets #venomoussnakes,,UgwYX2ncggr0eLE7Izd4AaABAg,I wonder if you can get one of those snakes from snake Island.,2026-03-22T18:10:11Z,https://www.youtube.com/watch?v=JLjuWydFZ4g,US,US (text signal),i wonder if you can get one of those snakes from snake island,Purchase Related,Reptiles
YouTube,python pet,Reptiles,VeaeCqFitQE,I domesticated the deadliest snake on the planet!,"Today we talk about one of the deadliest snakes in the world, the saw-scaled viper. We talk about how well they domesticate, and ...",UgzbESdGHgSHoxkHiCd4AaABAg,Would you ever consider owning a Mojave green?,2026-03-25T21:11:08Z,https://www.youtube.com/watch?v=VeaeCqFitQE,US,US (text signal),would you ever consider owning a mojave green,Purchase Related,Reptiles
YouTube,python pet,Reptiles,UXL-Zk5hREY,"My husband brought home a python without even asking me, saying it&#39;s always been his childhood...",,Ugy9RhUYdle5slGio_Z4AaABAg,"For me, moving out as soon as I see a Burmese Python 🥀🥀",2026-03-22T14:19:48Z,https://www.youtube.com/watch?v=UXL-Zk5hREY,US,Maine,for me moving out as soon as i see a burmese python,Purchase Related,Reptiles
YouTube,python pet,Reptiles,f7fJGnCwFGk,I&#39;m bringing venomous snakes to a public museum. #reptiles #venomoussnakes #pets,,Ugx_FgIprV7cWAfbcIZ4AaABAg,Steve wants an ender pearl,2026-03-03T17:06:17Z,https://www.youtube.com/watch?v=f7fJGnCwFGk,US,US (text signal),steve wants an ender pearl,Purchase Related,Reptiles
YouTube,python pet,Reptiles,YT2LSMFQplI,What a cutie ✨ #snake #ballpython #snakevideo #viral #viralshorts #petsnake #pets #cutesnake,,UgxPsrmHLZNlMjHMBEJ4AaABAg,I'm scared of snakes but this is so cute oh my gawd,2026-03-02T13:51:38Z,https://www.youtube.com/watch?v=YT2LSMFQplI,US,Ohio,i'm scared of snakes but this is so cute oh my gawd,Purchase Related,Reptiles
YouTube,python pet,Reptiles,YT2LSMFQplI,What a cutie ✨ #snake #ballpython #snakevideo #viral #viralshorts #petsnake #pets #cutesnake,,UgxYr4Dsc8ZJJ6Pm32V4AaABAg,aww a piebald ball python is like my dream snake! he’s so cute i cant wait to get one like him in the future!,2026-03-02T17:31:51Z,https://www.youtube.com/watch?v=YT2LSMFQplI,US,Indiana,aww a piebald ball python is like my dream snake he s so cute i cant wait to get one like him in the future,Purchase Related,Reptiles
YouTube,monitor lizard pet,Reptiles,KIECLFmpAxM,TOP 10 BEST PET MONITOR LIZARDS,Monitor Lizards are my FAVOURITE lizards and these are the Top 10 BEST Pet Monitors picking one species from every sub ...,Ugw_9yD8GOPds3Gw7O14AaABAg,He do you know of any brookiesia breeders in Canada because I’m looking for captive bred ones,2026-02-27T00:07:16Z,https://www.youtube.com/watch?v=KIECLFmpAxM,US,Indiana,he do you know of any brookiesia breeders in canada because i m looking for captive bred ones,Purchase Related,Reptiles
YouTube,monitor lizard pet,Reptiles,KIECLFmpAxM,TOP 10 BEST PET MONITOR LIZARDS,Monitor Lizards are my FAVOURITE lizards and these are the Top 10 BEST Pet Monitors picking one species from every sub ...,UgwXBtpI3h5KRAPgfbd4AaABAg,"I have a bearded dragon, a leopard gecko, a Cameroon dwarf day gecko, a regal jumping spider & 2 tarantula slings and am interested in getting a small non venomous snake that only eats insects. I'd really be interested in anything anybody could suggest",2026-03-02T06:16:16Z,https://www.youtube.com/watch?v=KIECLFmpAxM,US,Indiana,i have a bearded dragon a leopard gecko a cameroon dwarf day gecko a regal jumping spider 2 tarantula slings and am interested in getting a small non venomous snake that only eats insects i'd really be interested in anything anybody could suggest,Purchase Related,Reptiles
YouTube,monitor lizard pet,Reptiles,HO8TMU8XIHg,Cape Coral man seeks public&#39;s help in finding missing pet Asian water monitor lizard,"To Jessie Sansing, she is no different from any other pet. But now, he needs your help to find Herbie. Gulf Coast News is your ...",UgzFnmTmLvdtEhx40PR4AaABAg,Poor guy. He just wants to find his lizard,2026-03-06T15:38:03Z,https://www.youtube.com/watch?v=HO8TMU8XIHg,US,US (text signal),poor guy he just wants to find his lizard,Purchase Related,Reptiles
YouTube,savannah monitor pet,Reptiles,NdeH_4g6Jc8,"Watch our latest video, subscribe for more reptile content!",,Ugxr36_-0juCq4p6ALh4AaABAg,"I can a question I'm getting a hognose snake soon, and I haven't done any research can you give me some tips?",2026-03-22T15:02:13Z,https://www.youtube.com/watch?v=NdeH_4g6Jc8,US,Maine,i can a question i'm getting a hognose snake soon and i haven't done any research can you give me some tips,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,JA0pTUQ9kIw,HOW To UNLOCK ALL 5 *NEW* Sugar Festival Pets In Adopt Me!,My SECOND YOUTUBE CHANNEL iamSannaToo: https://www.youtube.com/@iamsannatoo MERCH: ...,Ugyul2oiP7FBGGNdZ-N4AaABAg,"Thankk you Sanna I literally was struggling to find the cocadile, I really also want a candicorn uni I would be  really happy ❤",2026-03-14T08:22:31Z,https://www.youtube.com/watch?v=JA0pTUQ9kIw,US,US (text signal),thankk you sanna i literally was struggling to find the cocadile i really also want a candicorn uni i would be really happy,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,JA0pTUQ9kIw,HOW To UNLOCK ALL 5 *NEW* Sugar Festival Pets In Adopt Me!,My SECOND YOUTUBE CHANNEL iamSannaToo: https://www.youtube.com/@iamsannatoo MERCH: ...,UgyQBRXdgp61DrhFFJR4AaABAg,"You buying the candicorn so confidently? Could never be me- HOLY SHEIT 3,000,000 ROBUX",2026-03-14T13:23:15Z,https://www.youtube.com/watch?v=JA0pTUQ9kIw,US,Maine,you buying the candicorn so confidently could never be me holy sheit 3 000 000 robux,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,JA0pTUQ9kIw,HOW To UNLOCK ALL 5 *NEW* Sugar Festival Pets In Adopt Me!,My SECOND YOUTUBE CHANNEL iamSannaToo: https://www.youtube.com/@iamsannatoo MERCH: ...,UgyMEspxlp5q8VwpiIF4AaABAg,I got the gumball catapilllar,2026-03-19T01:17:38Z,https://www.youtube.com/watch?v=JA0pTUQ9kIw,US,US (text signal),i got the gumball catapilllar,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,JA0pTUQ9kIw,HOW To UNLOCK ALL 5 *NEW* Sugar Festival Pets In Adopt Me!,My SECOND YOUTUBE CHANNEL iamSannaToo: https://www.youtube.com/@iamsannatoo MERCH: ...,UgyogfIImoThdJscCBl4AaABAg,I really want that,2026-03-14T07:53:04Z,https://www.youtube.com/watch?v=JA0pTUQ9kIw,US,US (text signal),i really want that,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,JA0pTUQ9kIw,HOW To UNLOCK ALL 5 *NEW* Sugar Festival Pets In Adopt Me!,My SECOND YOUTUBE CHANNEL iamSannaToo: https://www.youtube.com/@iamsannatoo MERCH: ...,UgzC43Q16Oomet8Uzg14AaABAg,I got the gummy gunua,2026-03-14T14:46:33Z,https://www.youtube.com/watch?v=JA0pTUQ9kIw,US,US (text signal),i got the gummy gunua,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,Ugz2RoGXDgsVqEAwilt4AaABAg,"*45,500!!! for just a rare my god that should be an ultra rare!!*",2026-03-16T17:20:11Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),45 500 for just a rare my god that should be an ultra rare,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,UgzjEz3ayqoEV9DoCqt4AaABAg,i spend all my candy eggs for ONE,2026-03-14T14:49:15Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),i spend all my candy eggs for one,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,UgyHKj7cM3XDIL2oIB14AaABAg,"168,000 just for a neon 🥺 but 42,000 just for one",2026-03-14T18:50:22Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),168 000 just for a neon but 42 000 just for one,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,UgxEe9pqxvYism5QYrt4AaABAg,I really want it but I’m broke,2026-03-14T01:21:38Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),i really want it but i m broke,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,UgwJdzOxRH_nD2jJNL14AaABAg,"I have 80k eggs so far , but i wanna wait for week 2 , i feel like their gonna be a lot more to get , tho i really want that glider",2026-03-14T10:49:04Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),i have 80k eggs so far but i wanna wait for week 2 i feel like their gonna be a lot more to get tho i really want that glider,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,Ugz3VtNvVsHi3PnCq454AaABAg,I got the gummy guana it's so cute❤,2026-03-14T23:07:20Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),i got the gummy guana it's so cute,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,Ugz7BFa3OSpvCx0mwlt4AaABAg,Sigh rip to my sleep schedule I want a mega gummy guna,2026-03-23T19:48:04Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),sigh rip to my sleep schedule i want a mega gummy guna,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,UgyWkdSx4LkF-wjHMLp4AaABAg,"I only have 121,408 I want the mega gummy guana😭",2026-03-14T14:36:00Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),i only have 121 408 i want the mega gummy guana,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,UgzfP9cIBYTT_Cif8fx4AaABAg,Omg 2nd I really hope the next week pets aren’t as expensive and hard to get as this weeks. Like imagine a new ultra rare being 100k,2026-03-13T22:10:11Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),omg 2nd i really hope the next week pets aren t as expensive and hard to get as this weeks like imagine a new ultra rare being 100k,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,UgyILDn50Wpo-0aNLfR4AaABAg,Does all please just find me how the hell I can get the shizzle I think all the new pets are cute and I've been grinding so hard lately,2026-03-13T22:21:59Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,Maine,does all please just find me how the hell i can get the shizzle i think all the new pets are cute and i've been grinding so hard lately,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,UgzsWZ_DVyX_Do8Wz2F4AaABAg,Does someone have an offer for a neon cocoadile?,2026-03-13T22:56:38Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),does someone have an offer for a neon cocoadile,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,UgwB7wekRagj5Ze0D2t4AaABAg,Where to buy em?,2026-03-14T06:40:09Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),where to buy em,Purchase Related,Reptiles
YouTube,alligator lizard pet,Reptiles,yGBYF2mUmd4,OMG the cost is CRAZY!! how many candy eggs to get the Gummy Guana? 🦎 #adoptme #roblox,,UgzBuzMjQ80dv0dhzO94AaABAg,I GOT ONE ANAHAHAHAH,2026-03-13T22:49:43Z,https://www.youtube.com/watch?v=yGBYF2mUmd4,US,US (text signal),i got one anahahahah,Purchase Related,Reptiles
YouTube,poison dart frog pet,Amphibians,dmrj5yNqWsU,200+ Poison Dart Frogs in one room! | Full Frog Room Tour at Jungle Jewel Exotics,I take you all for a tank by tank tour of Jungle Jewel Exotics Poison dart frog room! Some funny moments and incredible poison ...,UgxjRizWCk3MyO1mlD54AaABAg,Just got a new tank setup tonight. Can’t wait to see what’s available in a couple months,2026-03-07T04:52:33Z,https://www.youtube.com/watch?v=dmrj5yNqWsU,US,Indiana,just got a new tank setup tonight can t wait to see what s available in a couple months,Purchase Related,Amphibians
